income_t_id,fiscal_date_ending,gross_profit,total_revenue,cost_of_revenue,costof_goods_and_services_sold,operating_income,selling_general_and_administrative,research_and_development,operating_expenses,investment_income_net,net_interest_income,interest_income,interest_expense,non_interest_income,other_non_operating_income,depreciation,depreciation_and_amortization,income_before_tax,income_tax_expense,interest_and_debt_expense,net_income_from_continuing_operations,comprehensive_income_net_of_tax,ebit,ebitda,net_income,symbol,sector,year,quarter,company_id,name
1167,2020-03-31,3515900000,3747500000,231600000,1400500000,751600000,321100000,0,2995900000,0,-292100000,260700000,292100000,3714600000,-4400000,0,-59800000,541700000,46500000,292100000,499300000,426400000,751600000,774000000,495200000,AEP,Servicios Publicos,2020,Q1,48,American Electric Power Co Inc
1168,2019-12-31,3616000000,3616000000,-15400000,1460200000,294700000,301800000,0,3321300000,0,-290900000,244800000,290900000,3667300000,8200000,0,-389700000,109100000,-43600000,290900000,294700000,193700000,294700000,10300000,152700000,AEP,Servicios Publicos,2019,Q4,48,American Electric Power Co Inc
1169,2019-09-30,4008000000,4315000000,307000000,1682800000,958200000,320500000,0,3356800000,0,-275100000,232100000,275100000,4358100000,3200000,0,16500000,774100000,40600000,275100000,733900000,776300000,958200000,1065700000,733500000,AEP,Servicios Publicos,2019,Q3,48,American Electric Power Co Inc
1170,2019-06-30,3301300000,3573600000,272300000,1490300000,551000000,302300000,0,3022600000,0,-250700000,200300000,250700000,3629100000,6600000,0,213200000,406900000,-54400000,250700000,459100000,381300000,551000000,870800000,461300000,AEP,Servicios Publicos,2019,Q2,48,American Electric Power Co Inc
1171,2019-03-31,3852500000,4056800000,204300000,1686700000,788400000,309900000,0,3268400000,0,-255800000,226900000,255800000,4031900000,8600000,0,-75600000,617300000,44500000,255800000,574100000,542500000,788400000,797500000,572800000,AEP,Servicios Publicos,2019,Q1,48,American Electric Power Co Inc
1172,2018-12-31,3801100000,3801100000,225300000,1662100000,551100000,524700000,0,3250000000,300000,-251300000,0,251300000,3823600000,-300000,0,-363900000,386600000,21800000,251300000,551100000,329000000,551100000,274000000,364800000,AEP,Servicios Publicos,2018,Q4,48,American Electric Power Co Inc
1173,2018-09-30,4070800000,4333100000,262300000,1941700000,668600000,294200000,0,3664500000,5400000,-256800000,0,256800000,4372900000,6300000,0,184900000,496900000,-80700000,256800000,579700000,586400000,668600000,938600000,577600000,AEP,Servicios Publicos,2018,Q3,48,American Electric Power Co Inc
1174,2018-06-30,2386400000,4013200000,1626800000,1343600000,757000000,283200000,0,3256200000,3800000,-242300000,0,242300000,4177100000,6700000,0,183600000,600600000,72200000,242300000,530100000,529000000,757000000,1026500000,528400000,AEP,Servicios Publicos,2018,Q2,48,American Electric Power Co Inc
1175,2018-03-31,2334300000,4048300000,1714000000,1492100000,706000000,285600000,0,3342300000,2100000,-234000000,0,234000000,4148200000,5500000,0,-63700000,556400000,102000000,234000000,456700000,455700000,706000000,726700000,454400000,AEP,Servicios Publicos,2018,Q1,48,American Electric Power Co Inc
1176,2023-12-31,3923000000,5367000000,1444000000,890000000,1092000000,376000000,0,383000000,0,-701000000,0,701000000,0,77000000,705000000,178000000,717000000,100000000,701000000,617000000,487000000,1092000000,1596000000,617000000,EXC,Servicios Publicos,2023,Q4,49,Exelon Corporation
1177,2023-09-30,4676000000,5980000000,1304000000,890000000,1123000000,414000000,0,414000000,0,-431000000,0,431000000,0,81000000,703000000,187000000,767000000,67000000,431000000,700000000,734000000,1123000000,1385000000,700000000,EXC,Servicios Publicos,2023,Q3,49,Exelon Corporation
1178,2023-06-30,3597000000,4818000000,1221000000,866000000,704000000,355000000,0,355000000,0,-421000000,0,421000000,0,139000000,690000000,176000000,416000000,73000000,421000000,343000000,352000000,704000000,1013000000,343000000,EXC,Servicios Publicos,2023,Q2,49,Exelon Corporation
1179,2023-03-31,4136000000,5563000000,1427000000,860000000,1106000000,387000000,0,637000000,0,-412000000,0,412000000,0,109000000,680000000,180000000,803000000,134000000,412000000,669000000,668000000,1106000000,1395000000,669000000,EXC,Servicios Publicos,2023,Q1,49,Exelon Corporation
1180,2022-12-31,3466000000,4666000000,1200000000,853000000,709000000,354000000,0,13775000000,0,-599000000,0,599000000,0,100000000,666000000,-9000000,425000000,-7000000,599000000,432000000,486000000,709000000,1015000000,432000000,EXC,Servicios Publicos,2022,Q4,49,Exelon Corporation
1181,2022-09-30,3615000000,4845000000,1230000000,825000000,1011000000,405000000,0,405000000,0,-365000000,0,365000000,0,122000000,648000000,177000000,768000000,92000000,365000000,676000000,685000000,1011000000,1310000000,676000000,EXC,Servicios Publicos,2022,Q3,49,Exelon Corporation
1182,2022-06-30,3051000000,4239000000,1188000000,830000000,694000000,358000000,0,360000000,0,-358000000,0,358000000,0,175000000,650000000,180000000,511000000,46000000,358000000,465000000,477000000,694000000,1049000000,465000000,EXC,Servicios Publicos,2022,Q2,49,Exelon Corporation
1183,2022-03-31,3821000000,5327000000,1506000000,817000000,900000000,391000000,0,4427000000,0,-338000000,0,338000000,0,137000000,726000000,254000000,815000000,218000000,338000000,481000000,611000000,900000000,1407000000,597000000,EXC,Servicios Publicos,2022,Q1,49,Exelon Corporation
1184,2021-12-31,7693000000,4424000000,1939000000,1048000000,522000000,482000000,0,-9502000000,0,-596000000,0,596000000,0,71000000,879000000,267000000,353000000,-38000000,596000000,392000000,864000000,522000000,1216000000,391000000,EXC,Servicios Publicos,2021,Q4,49,Exelon Corporation
1185,2021-09-30,6761000000,4863000000,2149000000,1624000000,756000000,525000000,0,7117000000,0,-397000000,0,397000000,0,60000000,1462000000,434000000,1238000000,35000000,397000000,1232000000,1269000000,756000000,2069000000,1203000000,EXC,Servicios Publicos,2021,Q3,49,Exelon Corporation
1186,2021-06-30,5756000000,4020000000,2159000000,1666000000,580000000,493000000,0,7561000000,0,-396000000,0,396000000,0,73000000,1521000000,427000000,404000000,3000000,396000000,477000000,458000000,580000000,1227000000,401000000,EXC,Servicios Publicos,2021,Q2,49,Exelon Corporation
1187,2021-03-31,7111000000,4632000000,2779000000,1697000000,824000000,499000000,0,3808000000,0,-380000000,0,380000000,0,58000000,1522000000,455000000,-250000000,39000000,380000000,-263000000,-235000000,824000000,585000000,-289000000,EXC,Servicios Publicos,2021,Q1,49,Exelon Corporation
1188,2020-12-31,5443000000,8502000000,2671000000,1714000000,-363000000,467000000,0,-7902000000,0,-388000000,0,388000000,0,-144000000,1533000000,341000000,211000000,-148000000,388000000,436000000,63000000,-363000000,940000000,359000000,EXC,Servicios Publicos,2020,Q4,49,Exelon Corporation
1189,2020-09-30,7053000000,8853000000,1800000000,1289000000,769000000,511000000,0,8087000000,0,-398000000,0,398000000,0,421000000,1116000000,434000000,717000000,216000000,398000000,570000000,529000000,769000000,1549000000,501000000,EXC,Servicios Publicos,2020,Q3,49,Exelon Corporation
1190,2020-06-30,5849000000,7322000000,1473000000,1001000000,565000000,472000000,0,6769000000,0,-421000000,0,421000000,0,656000000,859000000,381000000,740000000,219000000,421000000,575000000,562000000,565000000,1542000000,521000000,EXC,Servicios Publicos,2020,Q2,49,Exelon Corporation
1191,2020-03-31,6696000000,8747000000,2051000000,1021000000,1220000000,500000000,0,7529000000,0,-404000000,75000000,404000000,0,-725000000,856000000,398000000,288000000,-294000000,404000000,379000000,603000000,1220000000,1090000000,582000000,EXC,Servicios Publicos,2020,Q1,49,Exelon Corporation
1192,2019-12-31,8343000000,8343000000,1922000000,1015000000,962000000,463000000,0,7393000000,0,-389000000,395000000,389000000,0,390000000,862000000,297000000,1110000000,148000000,389000000,962000000,541000000,962000000,1796000000,962000000,EXC,Servicios Publicos,2019,Q4,49,Exelon Corporation
1193,2019-09-30,7337000000,8929000000,1592000000,1083000000,1353000000,509000000,0,7559000000,0,-403000000,409000000,403000000,0,158000000,944000000,406000000,944000000,172000000,403000000,930000000,799000000,1353000000,1753000000,772000000,EXC,Servicios Publicos,2019,Q3,49,Exelon Corporation
1194,2019-06-30,6131000000,7689000000,1558000000,1079000000,841000000,479000000,0,6881000000,0,-403000000,409000000,403000000,0,212000000,942000000,-681000000,628000000,144000000,403000000,500000000,506000000,841000000,350000000,484000000,EXC,Servicios Publicos,2019,Q2,49,Exelon Corporation
1195,2019-03-31,2801000000,9477000000,6676000000,4606000000,1218000000,445000000,0,8262000000,12000000,-397000000,403000000,397000000,-5000000,467000000,917000000,1494000000,1217000000,310000000,397000000,972000000,890000000,1218000000,3108000000,907000000,EXC,Servicios Publicos,2019,Q1,49,Exelon Corporation
1196,2018-12-31,8814000000,8812000000,7266000000,4305000000,706000000,1516000000,0,8107000000,24000000,-410000000,0,410000000,-21000000,-324000000,911000000,1315000000,708000000,26000000,410000000,682000000,21000000,706000000,2433000000,682000000,EXC,Servicios Publicos,2018,Q4,49,Exelon Corporation
1197,2018-09-30,3497000000,9401000000,5906000000,4332000000,1144000000,469000000,0,8252000000,9000000,-387000000,0,387000000,-25000000,194000000,956000000,1105000000,870000000,137000000,387000000,810000000,785000000,1144000000,2362000000,733000000,EXC,Servicios Publicos,2018,Q3,49,Exelon Corporation
1198,2018-06-30,3245000000,8074000000,4831000000,3315000000,940000000,428000000,0,7138000000,6000000,-367000000,0,367000000,-26000000,44000000,947000000,1088000000,605000000,66000000,367000000,547000000,582000000,940000000,2060000000,539000000,EXC,Servicios Publicos,2018,Q2,49,Exelon Corporation
1199,2018-03-31,2783000000,9691000000,6910000000,4740000000,1099000000,496000000,0,8648000000,4000000,-365000000,0,365000000,10000000,-28000000,926000000,1546000000,695000000,59000000,365000000,643000000,656000000,1099000000,2606000000,636000000,EXC,Servicios Publicos,2018,Q1,49,Exelon Corporation
1200,2023-12-31,54855000000,119575000000,71506000000,64720000000,40373000000,6786000000,7696000000,14482000000,0,0,0,1002000000,119575000000,0,0,2848000000,40323000000,6407000000,0,33916000000,35990000000,40373000000,43221000000,33916000000,AAPL,Tecnologia de la Informacion,2023,Q4,50,Apple Inc
1201,2023-09-30,40427000000,88496000000,55222000000,49071000000,26969000000,6151000000,7307000000,13458000000,984000000,-1002000000,18000000,1002000000,89498000000,47000000,0,2653000000,26998000000,4042000000,1002000000,22956000000,23305000000,28000000000,29622000000,22956000000,AAPL,Tecnologia de la Informacion,2023,Q3,50,Apple Inc
1202,2023-06-30,36413000000,80799000000,51357000000,45384000000,22998000000,5973000000,7442000000,13415000000,980000000,-998000000,18000000,998000000,81797000000,-247000000,0,3052000000,22733000000,2852000000,998000000,19881000000,19826000000,23731000000,26050000000,19881000000,AAPL,Tecnologia de la Informacion,2023,Q2,50,Apple Inc
1203,2023-03-31,41976000000,94836000000,59061000000,52860000000,28318000000,6201000000,7457000000,13658000000,0,-12000000,12000000,930000000,94836000000,76000000,0,2898000000,28382000000,4222000000,0,24160000000,25326000000,29312000000,31216000000,24160000000,AAPL,Tecnologia de la Informacion,2023,Q1,50,Apple Inc
1204,2022-12-31,50332000000,116151000000,73429000000,66822000000,36016000000,6607000000,7709000000,14316000000,868000000,-1003000000,135000000,1003000000,117154000000,-258000000,0,2916000000,35623000000,5625000000,1003000000,29998000000,28195000000,36626000000,38932000000,29998000000,AAPL,Tecnologia de la Informacion,2022,Q4,50,Apple Inc
1205,2022-09-30,38095000000,89319000000,58491000000,52051000000,24894000000,6440000000,6761000000,13201000000,753000000,-827000000,74000000,827000000,90146000000,-163000000,0,2865000000,24657000000,3936000000,827000000,20721000000,18909000000,25484000000,28349000000,20721000000,AAPL,Tecnologia de la Informacion,2022,Q3,50,Apple Inc
1206,2022-06-30,35885000000,82240000000,53086000000,47074000000,23076000000,6012000000,6797000000,12809000000,722000000,-719000000,722000000,719000000,82959000000,-13000000,0,2805000000,23066000000,3624000000,719000000,19442000000,16639000000,23785000000,25881000000,19442000000,AAPL,Tecnologia de la Informacion,2022,Q2,50,Apple Inc
1207,2022-03-31,42559000000,96587000000,60912000000,54719000000,29979000000,6193000000,6387000000,12580000000,700000000,-691000000,700000000,691000000,97278000000,151000000,0,2737000000,30139000000,5129000000,691000000,25010000000,19443000000,30830000000,32716000000,25010000000,AAPL,Tecnologia de la Informacion,2022,Q1,50,Apple Inc
1208,2021-12-31,54243000000,123251000000,76151000000,69702000000,41488000000,6449000000,6306000000,12755000000,650000000,-694000000,650000000,694000000,123945000000,-203000000,0,2697000000,41241000000,6611000000,694000000,34630000000,33540000000,41935000000,44185000000,34630000000,AAPL,Tecnologia de la Informacion,2021,Q4,50,Apple Inc
1209,2021-09-30,35174000000,82688000000,53802000000,48186000000,23786000000,5616000000,5772000000,11388000000,659000000,-672000000,659000000,672000000,83360000000,-525000000,0,2989000000,23248000000,2697000000,672000000,20551000000,20656000000,23920000000,26775000000,20551000000,AAPL,Tecnologia de la Informacion,2021,Q3,50,Apple Inc
